Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
34696391,Design Is Storytelling,Ellen Lupton,"Lupton, Ellen",,"=""194230319X""","=""9781942303190""",0,3.96,"Cooper Hewitt, Smithsonian Design Museum",Paperback,160,2017,2017,,2023/04/29,to-read,to-read (#182),to-read,,,,0,0
45186993,Outcomes Over Output: Why customer behavior is the key metric for business success,Josh Seiden,"Seiden, Josh",,"=""""","=""""",0,4.33,,Kindle Edition,81,2019,2019,,2023/04/16,to-read,to-read (#181),to-read,,,,0,0
26240629,Draplin Design Co.: Pretty Much Everything,Aaron James Draplin,"Draplin, Aaron James",,"=""1419720171""","=""9781419720178""",0,4.54,Abrams Books,Hardcover,256,2016,2016,,2023/04/08,to-read,to-read (#180),to-read,,,,0,0
59900658,Year of the Tiger: An Activist's Life,Alice  Wong,"Wong, Alice",,"=""0593315391""","=""9780593315392""",0,4.22,Vintage,Paperback,376,2022,2022,,2023/03/16,to-read,to-read (#179),to-read,,,,0,0
46184567,Being Heumann: An Unrepentant Memoir of a Disability Rights Activist,Judith Heumann,"Heumann, Judith",Kristen Joiner,"=""0807019291""","=""9780807019290""",0,4.48,Beacon Press,Hardcover,232,2020,2020,,2023/03/16,to-read,to-read (#178),to-read,,,,0,0
1232,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""""","=""""",0,4.31,Penguin Books,Paperback,487,2005,2001,,2023/03/16,to-read,to-read (#177),to-read,,,,0,0
61098098,Interfaces and Us: User Experience Design and the Making of the Computable Subject,Zachary Kaiser,"Kaiser, Zachary",,"=""1350245240""","=""9781350245242""",0,4.00,Bloomsbury Visual Arts,Paperback,224,2023,,,2023/03/15,to-read,to-read (#176),to-read,,,,0,0
55810725,Agile Accessibility Handbook: A Practical Guide to Accessible Software Development At Scale,Dylan Barrell,"Barrell, Dylan",,"=""164543477X""","=""9781645434771""",0,4.30,Amplify Publishing,Hardcover,64,2020,,,2023/03/15,to-read,to-read (#175),to-read,,,,0,0
54785515,Four Thousand Weeks: Time Management for Mortals,Oliver Burkeman,"Burkeman, Oliver",,"=""0374159122""","=""9780374159122""",0,4.17,"Farrar, Straus and Giroux",Hardcover,245,2021,2021,,2023/03/05,to-read,to-read (#174),to-read,,,,0,0
1071726,The Peregrine,J.A. Baker,"Baker, J.A.",Robert Macfarlane,"=""""","=""""",0,4.15,NYRB Classics,Paperback,191,2004,1967,,2023/02/11,to-read,to-read (#173),to-read,,,,0,0
432853,Biomimicry: Innovation Inspired by Nature,Janine M. Benyus,"Benyus, Janine M.",,"=""0060533226""","=""9780060533229""",0,4.01,Harper Perennial,Paperback,308,2002,1997,,2023/02/04,to-read,to-read (#172),to-read,,,,0,0
59696349,Build: An Unorthodox Guide to Making Things Worth Making,Tony Fadell,"Fadell, Tony",,"=""1787634116""","=""9781787634114""",0,4.31,Bantam Press,Paperback,416,2022,,,2023/01/29,to-read,to-read (#171),to-read,,,,0,0
26260972,100 More Things Every Designer Needs to Know About People (Voices That Matter),Susan M. Weinschenk,"Weinschenk, Susan M.",,"=""0134196031""","=""9780134196039""",0,4.12,New Riders Pub,Paperback,276,2015,2015,2021/10/17,2021/10/06,ux,ux (#19),read,,,,1,0
10778139,100 Things Every Designer Needs to Know About People,Susan M. Weinschenk,"Weinschenk, Susan M.",,"=""0321767535""","=""9780321767530""",0,4.09,New Riders Pub,Paperback,242,2011,2011,2021/10/01,2021/10/06,ux,ux (#8),read,,,,2,0
24346911,UX Strategy: How to Devise Innovative Digital Products that People Want,Jaime Levy,"Levy, Jaime",,"=""1449372864""","=""9781449372866""",0,3.94,O'Reilly Media,Paperback,310,2015,2014,,2021/10/27,"to-read, ux","to-read (#98), ux (#17)",to-read,,,,0,0
41940285,"User Friendly: How the Hidden Rules of Design Are Changing the Way We Live, Work, and Play",Cliff Kuang,"Kuang, Cliff",Robert Fabricant,"=""""","=""""",0,4.13,MCD,Hardcover,416,2019,2019,2020/01/01,2021/02/01,ux,ux (#15),read,,,,1,0
44098,The Inmates Are Running the Asylum: Why High Tech Products Drive Us Crazy and How to Restore the Sanity,Alan Cooper,"Cooper, Alan",,"=""""","=""""",0,3.94,Sams Publishing,Paperback,255,2004,1999,2021/11/04,2021/11/16,ux,ux (#14),read,,,,1,0
70132,Information Architecture for the World Wide Web: Designing Large-Scale Web Sites,Peter Morville,"Morville, Peter",Louis Rosenfeld,"=""0596527349""","=""9780596527341""",0,3.93,O'Reilly Media,Paperback,526,2007,1998,2019/01/25,2023/01/25,ux,ux (#13),read,,,,1,0
6658783,Rocket Surgery Made Easy: The Do-It-Yourself Guide to Finding and Fixing Usability Problems (Voices That Matter),Steve Krug,"Krug, Steve",,"=""0321657292""","=""9780321657299""",0,4.14,New Riders,Paperback,161,2009,2009,,2023/01/25,"to-read, ux","to-read (#170), ux (#10)",to-read,,,,0,0
39792083,Orchestrating Experiences: Collaborative Design for Complexity,Chris Risdon,"Risdon, Chris","Patrick Quattlebaum, Nick Madden","=""1933820748""","=""9781933820743""",0,4.25,Rosenfeld Media,Kindle Edition,336,2018,,,2023/01/25,"to-read, ux","to-read (#169), ux (#7)",to-read,,,,0,0
22221112,"User Story Mapping: Discover the Whole Story, Build the Right Product",Jeff Patton,"Patton, Jeff",Peter Economy,"=""1491904909""","=""9781491904909""",0,4.19,O'Reilly Media,Paperback,324,2014,2012,,2023/01/25,"to-read, ux","to-read (#168), ux (#6)",to-read,,,,0,0
52013623,How Design Makes the World,Scott Berkun,"Berkun, Scott",,"=""0983873186""","=""9780983873181""",0,4.02,"Berkun Media, LLC",Paperback,210,2020,,,2023/01/25,"to-read, ux","to-read (#167), ux (#5)",to-read,,,,0,0
13017981,The Shape of Design,Frank Chimero,"Chimero, Frank",,"=""""","=""""",0,3.91,shapeofdesignbook.com,,,,2012,,2023/01/20,"to-read, ux","to-read (#166), ux (#4)",to-read,,,,0,0
18114120,Thanks for the Feedback: The Science and Art of Receiving Feedback Well,Douglas Stone,"Stone, Douglas",Sheila Heen,"=""0670014664""","=""9780670014668""",0,4.05,Viking,Hardcover,348,2014,2014,,2022/12/31,to-read,to-read (#165),to-read,,,,0,0
119149,The New Typography,Jan Tschichold,"Tschichold, Jan","Richard Hendel, Ruari McLean, Robin Kinross","=""0520250125""","=""9780520250123""",0,4.13,University of California Press,Paperback,288,2006,1928,,2022/12/31,to-read,to-read (#164),to-read,,,,0,0
6081261,What I Wish I Knew When I Was 20,Tina Seelig,"Seelig, Tina",,"=""0061735191""","=""9780061735196""",0,3.80,HarperOne,Hardcover,184,2009,2009,,2022/12/31,to-read,to-read (#163),to-read,,,,0,0
54866129,Design for Cognitive Bias,David Dylan Thomas,"Thomas, David Dylan",,"=""1937557979""","=""9781937557973""",0,4.38,A Book Apart,Paperback,107,2020,2020,,2022/12/30,to-read,to-read (#162),to-read,,,,0,0
190560,Design for the Real World: Human Ecology and Social Change,Victor Papanek,"Papanek, Victor",,"=""0897331532""","=""9780897331531""",0,4.24,Chicago Review Press,Paperback,416,2005,1972,,2022/12/30,to-read,to-read (#161),to-read,,,,0,0
8459594,"Blood, Bones, and Butter: The Inadvertent Education of a Reluctant Chef",Gabrielle Hamilton,"Hamilton, Gabrielle",,"=""140006872X""","=""9781400068722""",0,3.77,Random House,Hardcover,304,2011,2001,,2022/12/12,to-read,to-read (#160),to-read,,,,0,0
59228261,How To Make The Best Coffee At Home,James Hoffmann,"Hoffmann, James",,"=""1784727245""","=""9781784727246""",0,4.39,Mitchell Beazley,Hardcover,224,2022,2022,,2022/09/18,to-read,to-read (#159),to-read,,,,0,0
42731728,Lost in a Good Game: Why we play video games and what they can do for us,Pete Etchells,"Etchells, Pete",,"=""1785784811""","=""9781785784811""",0,3.72,Icon Books,Paperback,320,2019,,,2022/09/18,to-read,to-read (#158),to-read,,,,0,0
35187167,Superiority Burger Cookbook: The Vegetarian Hamburger Is Now Delicious,Brooks Headley,"Headley, Brooks",,"=""0393253988""","=""9780393253986""",0,4.02,W. W. Norton & Company,Hardcover,224,2018,,,2022/09/17,to-read,to-read (#157),to-read,,,,0,0
31196,The Razor’s Edge,W. Somerset Maugham,"Maugham, W. Somerset",,"=""1400034205""","=""9781400034208""",0,4.20,Vintage International,Paperback,314,2003,1944,,2022/09/12,to-read,to-read (#156),to-read,,,,0,0
44432844,"Ruined by Design: How Designers Destroyed the World, and What We Can Do to Fix It",Mike Monteiro,"Monteiro, Mike",,"=""""","=""""",0,4.11,Mule Books,Kindle Edition,251,2019,,,2022/07/04,to-read,to-read (#155),to-read,,,,0,0
56552909,The Collected Angers: Essays About Design for an Unwilling Audience,Mike Monteiro,"Monteiro, Mike",,"=""0578825910""","=""9780578825915""",0,4.29,Mule Books,Hardcover,256,2021,,,2022/07/04,to-read,to-read (#154),to-read,,,,0,0
49446365,The Fugitivities,Jesse McCarthy,"McCarthy, Jesse",,"=""1612198066""","=""9781612198064""",0,3.68,Melville House,Hardcover,256,2021,2021,,2022/07/04,to-read,to-read (#153),to-read,,,,0,0
302243,Walking Through Clear Water in a Pool Painted Black,Cookie Mueller,"Mueller, Cookie",,"=""0936756616""","=""9780936756615""",0,4.39,Semiotext(e),Paperback,151,1990,1990,,2022/07/04,to-read,to-read (#152),to-read,,,,0,0
26153604,Groovy Bob: The Life and Times of Robert Fraser,Harriet Vyner,"Vyner, Harriet",,"=""0993010393""","=""9780993010392""",0,4.16,Heni Publishing,Paperback,350,2017,2016,,2022/07/04,to-read,to-read (#151),to-read,,,,0,0
40796136,Indian-Ish: Recipes and Antics from a Modern American Family,Priya Krishna,"Krishna, Priya",,"=""1328482472""","=""9781328482471""",0,4.15,Harvest,Hardcover,256,2019,2019,,2022/06/27,to-read,to-read (#150),to-read,,,,0,0
57895733,"Cooking at Home: Or, How I Learned to Stop Worrying About Recipes (And Love My Microwave)",David Chang,"Chang, David",Priya Krishna,"=""1524759252""","=""9781524759254""",0,3.92,Clarkson Potter,Kindle Edition,593,2021,2021,,2022/06/27,to-read,to-read (#149),to-read,,,,0,0
4443485,"The Flavor Bible: The Essential Guide to Culinary Creativity, Based on the Wisdom of America's Most Imaginative Chefs",Andrew Dornenburg,"Dornenburg, Andrew",Karen Page,"=""0316118400""","=""9780316118408""",0,4.07,"Little, Brown and Company",Hardcover,380,2008,2008,,2022/06/22,to-read,to-read (#148),to-read,,,,0,0
36204075,"The Word is Murder (Hawthorne & Horowitz, #1)",Anthony Horowitz,"Horowitz, Anthony",,"=""0062676784""","=""9780062676788""",0,3.92,Harper,Hardcover,400,2018,2017,,2022/06/03,,,read,,,,1,0
4934,The Brothers Karamazov,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Richard Pevear, Larissa Volokhonsky","=""0374528373""","=""9780374528379""",0,4.39,"Farrar, Straus and Giroux",Paperback,796,2002,1880,,2022/06/02,to-read,to-read (#147),to-read,,,,0,0
11336739,"Menu Design in America: A Visual and Culinary History of Graphic Styles and Design, 1850–1985",Jim Heimann,"Heimann, Jim","Steven Heller, John Mariani","=""383652662X""","=""9783836526623""",0,4.19,TASCHEN,Hardcover,391,2011,2011,,2022/05/27,to-read,to-read (#146),to-read,,,,0,0
4543979,Dust and Shadow: An Account of the Ripper Killings by Dr. John H. Watson,Lyndsay Faye,"Faye, Lyndsay",,"=""1416583300""","=""9781416583301""",0,3.99,Simon & Schuster,Hardcover,336,2009,2015,2022/01/01,2021/07/18,,,read,,,,1,0
6487388,Momofuku,David Chang,"Chang, David",Peter Meehan,"=""030745195X""","=""9780307451958""",0,3.94,Clarkson Potter,Hardcover,304,2009,2009,,2022/05/23,to-read,to-read (#145),to-read,,,,0,0
27404461,"Tales from the Loop (Tales from the Loop, #1)",Simon Stålenhag,"Stålenhag, Simon",,"=""9187222213""","=""9789187222214""",0,4.27,Free League Publishing,Hardcover,128,2015,2014,,2022/05/23,to-read,to-read (#144),to-read,,,,0,0
54979228,Confessions of a Recovering Engineer: Transportation for a Strong Town,Charles L. Marohn Jr.,"Jr., Charles L. Marohn",,"=""1119699258""","=""9781119699255""",0,4.22,Wiley,Kindle Edition,258,2021,2021,,2022/05/18,to-read,to-read (#143),to-read,,,,0,0
324074,Science in the Kitchen and the Art of Eating Well (Lorenzo Da Ponte Italian Library),Pellegrino Artusi,"Artusi, Pellegrino","Murtha Baca, Luigi Ballerini","=""0802086578""","=""9780802086570""",0,4.34,University of Toronto Press,Paperback,744,2003,1891,,2022/05/17,to-read,to-read (#142),to-read,,,,0,0
603204,How to Cook Everything: Simple Recipes for Great Food,Mark Bittman,"Bittman, Mark",Alan Witschonke,"=""0028610105""","=""9780028610108""",0,4.00,John Wiley & Sons,Hardcover,960,1998,1998,,2022/05/16,to-read,to-read (#141),to-read,,,,0,0
327847,The Joy of Cooking,Irma S. Rombauer,"Rombauer, Irma S.","Marion Rombauer Becker, Ethan Becker","=""0684818701""","=""9780684818702""",0,4.13,Scribner,Hardcover,1152,1997,1931,,2022/05/16,to-read,to-read (#140),to-read,,,,0,0
1192,Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis,"Laurentiis, Giada De",,"=""1400052580""","=""9781400052585""",0,3.91,Clarkson Potter ,Hardcover,256,2005,2005,,2022/05/15,to-read,to-read (#139),to-read,,,,0,0
19552,Essentials of Classic Italian Cooking,Marcella Hazan,"Hazan, Marcella",,"=""039458404X""","=""9780394584041""",0,4.07,Knopf Publishing Group,Hardcover,704,2012,1976,,2022/05/15,to-read,to-read (#138),to-read,,,,0,0
34272569,Dining In: Highly Cookable Recipes,Alison Roman,"Roman, Alison",,"=""045149699X""","=""9780451496997""",0,4.18,Clarkson Potter,Hardcover,303,2017,2017,,2022/04/26,to-read,to-read (#137),to-read,,,,0,0
46011237,Nothing Fancy: Unfussy Food for Having People Over,Alison Roman,"Roman, Alison",,"=""0451497023""","=""9780451497024""",0,4.15,Clarkson Potter,Kindle Edition,445,2019,2019,,2022/04/26,to-read,to-read (#136),to-read,,,,0,0
14359338,"Slow Democracy: Rediscovering Community, Bringing Decision Making Back Home",Susan  Clark,"Clark, Susan",Woden Teachout,"=""1603584137""","=""9781603584135""",0,3.87,Chelsea Green Publishing,Paperback,280,2012,2012,,2022/04/17,to-read,to-read (#135),to-read,,,,0,0
52587986,Barcelona Days,Daniel Riley,"Riley, Daniel",,"=""0316362166""","=""9780316362160""",0,2.79,"Little, Brown and Company",Hardcover,384,2020,2020,,2022/04/11,to-read,to-read (#134),to-read,,,,0,0
17869520,Interviewing Users: How to Uncover Compelling Insights,Steve Portigal,"Portigal, Steve",,"=""1933820810""","=""9781933820811""",0,4.13,Rosenfeld Media,Kindle Edition,176,2013,2013,,2021/11/08,"to-read, ux","to-read (#106), ux (#3)",to-read,,,,0,0
25520974,"Articulating Design Decisions: Communicate with Stakeholders, Keep Your Sanity, and Deliver the Best User Experience",Tom Greever,"Greever, Tom",,"=""1491921560""","=""9781491921562""",0,4.14,O'Reilly Media,Paperback,259,2015,2015,,2021/12/13,"to-read, ux","to-read (#115), ux (#2)",to-read,,,,0,0
30014106,UX Research: Practical Techniques for Designing Better Products,Brad Nunnally,"Nunnally, Brad",David Farkas,"=""149195129X""","=""9781491951293""",0,3.68,O'Reilly Media,Paperback,256,2016,2016,,2022/03/31,"to-read, ux","to-read (#133), ux (#1)",to-read,,,,0,0
10639,The Paradox of Choice: Why More Is Less,Barry Schwartz,"Schwartz, Barry",,"=""0060005696""","=""9780060005696""",0,3.83,Harper Perennial,Paperback,265,2005,2004,,2022/03/31,to-read,to-read (#132),to-read,,,,0,0
30753841,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",Samin Nosrat,"Nosrat, Samin","Wendy MacNaughton, Michael Pollan","=""1476753830""","=""9781476753836""",0,4.39,Simon and Schuster,Hardcover,480,2017,2017,,2022/03/30,to-read,to-read (#131),to-read,,,,0,0
101255,On Food and Cooking: The Science and Lore of the Kitchen,Harold McGee,"McGee, Harold",,"=""0684800012""","=""9780684800011""",0,4.46,Scribner,Hardcover,896,2004,1984,,2022/03/30,"to-read, cookbooks","to-read (#130), cookbooks (#1)",to-read,,,,0,0
51174256,The Immortality Key: Uncovering the Secret History of the Religion with No Name,Brian C. Muraresku,"Muraresku, Brian C.",,"=""1250207142""","=""9781250207142""",0,4.24,St. Martin's Press,Hardcover,352,2020,2020,,2022/03/22,to-read,to-read (#129),to-read,,,,0,0
422448,Voodoo Heart: Stories,Scott Snyder,"Snyder, Scott",,"=""0385338422""","=""9780385338424""",0,4.06,Random House Publishing Group,Paperback,288,2007,2006,,2022/03/16,to-read,to-read (#128),to-read,,,,0,0
53972214,When We Cease to Understand the World,Benjamín Labatut,"Labatut, Benjamín",Adrian Nathan West,"=""1782276122""","=""9781782276128""",0,4.10,Pushkin Press,Hardcover,192,2020,2020,,2022/03/06,to-read,to-read (#127),to-read,,,,0,0
39018271,Batman: The Court of Owls Saga,Scott Snyder,"Snyder, Scott",Greg Capullo,"=""1401284337""","=""9781401284336""",0,4.32,DC Comics,Paperback,320,2018,2011,,2022/03/02,to-read,to-read (#126),to-read,,,,0,0
18101264,The Last of Us: American Dreams,Neil Druckmann,"Druckmann, Neil","Faith Erin Hicks, Rachelle Rosenberg","=""1616552123""","=""9781616552121""",0,3.82,Dark Horse Comics,Paperback,104,2013,2013,,2022/03/02,to-read,to-read (#125),to-read,,,,0,0
25888049,Death by Video Game: Tales of Obsession from the Virtual Frontline,Simon  Parkin,"Parkin, Simon",,"=""1781254214""","=""9781781254219""",0,3.60,Serpent's Tail,Paperback,244,2015,2015,,2022/02/25,to-read,to-read (#124),to-read,,,,0,0
59364082,Rap Capital: An Atlanta Story,Joe Coscarelli,"Coscarelli, Joe",,"=""1982107901""","=""9781982107901""",0,3.94,Simon & Schuster,Kindle Edition,439,2022,,,2022/02/24,to-read,to-read (#123),to-read,,,,0,0
2632830,The Pixar Touch: The Making of a Company,David A.  Price,"Price, David A.",,"=""0307265757""","=""9780307265753""",0,3.95,Knopf,Hardcover,304,2008,2008,,2022/02/16,to-read,to-read (#122),to-read,,,,0,0
40405444,Digital Minimalism: Choosing a Focused Life in a Noisy World,Cal Newport,"Newport, Cal",,"=""0525536515""","=""9780525536512""",0,4.05,Portfolio,Hardcover,284,2019,2019,,2022/02/07,to-read,to-read (#121),to-read,,,,0,0
320,One Hundred Years of Solitude,Gabriel García Márquez,"Márquez, Gabriel García",Gregory Rabassa,"=""""","=""""",0,4.12,Harper,Mass Market Paperback,417,2003,1967,,2022/01/05,to-read,to-read (#120),to-read,,,,0,0
56920684,The Anomaly,Hervé Le Tellier,"Tellier, Hervé Le",Adriana Hunter,"=""1635421691""","=""9781635421699""",0,3.79,Other Press,Paperback,391,2021,2020,,2021/12/28,to-read,to-read (#119),to-read,,,,0,0
53225370,"Graphic Life: Celebrating Places, Telling Stories, Making Symbols",Michael Gericke,"Gericke, Michael","Paul Goldberger, Moshe Safdie","=""186470893X""","=""9781864708936""",0,4.20,The Images Publishing Group,Hardcover,520,2021,,,2021/12/20,to-read,to-read (#118),to-read,,,,0,0
57414926,Wes Lang: Everything,Wes Lang,"Lang, Wes",Arty Nelson Nelson,"=""0847870804""","=""9780847870806""",0,4.75,Rizzoli,Hardcover,256,2021,,,2021/12/16,to-read,to-read (#117),to-read,,,,0,0
381860,Shelter: 40th Anniversary Edition (The Shelter Library of Building Books),Lloyd Kahn,"Kahn, Lloyd",Bob Easton,"=""0936070110""","=""9780936070117""",0,4.50,Shelter Publications,Paperback,176,2000,1973,,2021/12/13,to-read,to-read (#116),to-read,,,,0,0
58085211,The Wok: Recipes and Techniques,J. Kenji López-Alt,"López-Alt, J. Kenji",,"=""0393541215""","=""9780393541212""",0,4.65,W. W. Norton & Company,Hardcover,672,2022,2022,,2021/12/06,to-read,to-read (#114),to-read,,,,0,0
1617621,Juergen Teller Go-Sees,Juergen Teller,"Teller, Juergen",,"=""3908247144""","=""9783908247142""",0,4.15,Scalo Verlag Ac,Hardcover,470,1999,1999,,2021/11/23,to-read,to-read (#113),to-read,,,,0,0
558194,Naive Set Theory (Undergraduate Texts in Mathematics),Paul R. Halmos,"Halmos, Paul R.",,"=""0387900926""","=""9780387900926""",0,4.23,Springer,Hardcover,111,1998,1960,,2021/11/21,to-read,to-read (#112),to-read,,,,0,0
6658488,Dispersion,Seth Price,"Price, Seth",,"=""0981836925""","=""9780981836928""",0,4.26,38th Street Publishers,Paperback,24,2008,2002,,2021/11/21,to-read,to-read (#111),to-read,,,,0,0
43306206,"The Courage to Be Disliked: How to Free Yourself, Change Your Life and Achieve Real Happiness",Ichiro Kishimi,"Kishimi, Ichiro",Fumitake Koga,"=""""","=""""",0,3.91,Allen & Unwin,Paperback,288,2019,2013,,2021/11/16,to-read,to-read (#110),to-read,,,,0,0
6095883,Design as Art,Bruno Munari,"Munari, Bruno",,"=""0141035811""","=""9780141035819""",0,3.97,Penguin Classics,Paperback,224,2009,1966,,2021/11/16,to-read,to-read (#109),to-read,,,,0,0
41057294,Normal People,Sally Rooney,"Rooney, Sally",,"=""1984822179""","=""9781984822178""",0,3.81,Crown,Hardcover,273,2019,2018,2021/01/01,2021/11/16,,,read,,,,1,0
225343,Heartburn,Nora Ephron,"Ephron, Nora",,"=""""","=""""",0,3.62,Random House,Paperback,179,1996,1983,,2021/11/10,to-read,to-read (#108),to-read,,,,0,0
44525985,A History of Art History,Christopher S. Wood,"Wood, Christopher S.",,"=""0691156522""","=""9780691156521""",0,3.59,Princeton University Press,Hardcover,472,2019,,,2021/11/08,to-read,to-read (#107),to-read,,,,0,0
48723859,GLEEM,Freddy Carrasco,"Carrasco, Freddy",,"=""9187325454""","=""9789187325458""",0,4.11,Peow,Paperback,208,2019,2019,,2021/11/07,to-read,to-read (#105),to-read,,,,0,0
79766,"A Pattern Language: Towns, Buildings, Construction (Center for Environmental Structure Series)",Christopher W. Alexander,"Alexander, Christopher W.","Sara Ishikawa, Murray Silverstein, Max  Jacobson, Ingrid Fiksdahl-King, Shlomo Angel","=""0195019199""","=""9780195019193""",0,4.42,Oxford University Press,Hardcover,1171,1977,1977,,2021/11/06,to-read,to-read (#104),to-read,,,,0,0
53141949,The Art of the Last of Us Part II,Naughty Dog,"Dog, Naughty",,"=""1506713769""","=""9781506713762""",0,4.63,Dark Horse Books,Hardcover,200,2020,,,2021/11/06,to-read,to-read (#103),to-read,,,,0,0
52504858,The Art of Death Stranding,Titan Books,"Books, Titan",,"=""178909156X""","=""9781789091564""",0,4.59,Titan Books (UK),Hardcover,256,2019,,,2021/11/06,to-read,to-read (#102),to-read,,,,0,0
36286246,The Art of Metal Gear Solid I-IV,Konami,"Konami, Konami",,"=""1506705812""","=""9781506705811""",0,4.81,Dark Horse Books,Hardcover,800,2018,2018,,2021/10/29,to-read,to-read (#101),to-read,,,,0,0
58145670,Courage Is Calling: Fortune Favors the Brave,Ryan Holiday,"Holiday, Ryan",,"=""0593191676""","=""9780593191675""",0,4.03,Portfolio,Hardcover,278,2021,2021,,2021/10/27,to-read,to-read (#100),to-read,,,,0,0
44144500,"Strategic Writing for UX: Drive Engagement, Conversion, and Retention with Every Word",Torrey  Podmajersky,"Podmajersky, Torrey",,"=""1492049395""","=""9781492049395""",0,4.22,O'Reilly Media,Paperback,192,2019,,,2021/10/27,to-read,to-read (#99),to-read,,,,0,0
6968488,Uncorporate Identity,Daniel Van Der Velden,"Velden, Daniel Van Der","Vinca Kruk, Metahaven","=""3037781696""","=""9783037781692""",0,4.31,Lars Müller,Paperback,608,2010,2009,,2021/10/19,to-read,to-read (#97),to-read,,,,0,0
365660,Visual Thinking,Rudolf Arnheim,"Arnheim, Rudolf",,"=""0520242262""","=""9780520242265""",0,4.07,University of California Press,Paperback,360,2004,1969,,2021/10/06,to-read,to-read (#96),to-read,,,,0,0
656,War and Peace,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude","=""0192833987""","=""9780192833983""",0,4.17,Oxford University Press,Paperback,1392,1998,1869,,2021/08/17,to-read,to-read (#95),to-read,,,,0,0
574924,Death in Venice,Thomas Mann,"Mann, Thomas",Stanley Appelbaum,"=""0486287149""","=""9780486287140""",0,3.68,Dover Publications,Paperback,74,1995,1911,2021/01/01,2021/07/18,,,read,,,,1,0
38212112,The Culture of Narcissism: American Life in An Age of Diminishing Expectations,Christopher Lasch,"Lasch, Christopher",,"=""0393356175""","=""9780393356175""",0,3.96,W. W. Norton & Company,Paperback,368,2018,1978,,2021/07/28,to-read,to-read (#94),to-read,,,,0,0
25179,Blankets,Craig Thompson,"Thompson, Craig",,"=""1891830430""","=""9781891830433""",0,4.06,Top Shelf Productions,Paperback,582,2003,2003,,2021/07/25,,,read,,,,1,0
6407014,Stitches: A Memoir,David Small,"Small, David",,"=""0393068579""","=""9780393068573""",0,4.06,W. W. Norton & Company,Hardcover,329,2009,2009,,2021/07/25,,,read,,,,1,0
30753872,The Evangelicals: The Struggle to Shape America,Frances FitzGerald,"FitzGerald, Frances",,"=""1439131333""","=""9781439131336""",0,4.16,Simon & Schuster,Hardcover,752,2017,2017,,2021/07/25,to-read,to-read (#93),to-read,,,,0,0
11466,This Boy's Life,Tobias Wolff,"Wolff, Tobias",,"=""0802136680""","=""9780802136688""",0,3.97,Grove Press,Paperback,304,2000,1989,,2021/07/25,to-read,to-read (#92),to-read,,,,0,0
7821348,Reality is Broken: Why Games Make Us Better and How They Can Change the World,Jane McGonigal,"McGonigal, Jane",,"=""0224089250""","=""9780224089258""",0,3.79,Jonathan Cape,Paperback,354,2011,2010,,2021/07/25,to-read,to-read (#91),to-read,,,,0,0
40163119,Say Nothing: A True Story of Murder and Memory in Northern Ireland,Patrick Radden Keefe,"Keefe, Patrick Radden",,"=""0385521316""","=""9780385521314""",0,4.47,Doubleday,Hardcover,441,2019,2018,,2021/07/25,to-read,to-read (#90),to-read,,,,0,0
111310,Marc Jacobs (Memoire),Bridget Foley,"Foley, Bridget",,"=""2843236304""","=""9782843236303""",0,3.42,Assouline Publishing,Hardcover,80,2004,2004,,2021/07/25,to-read,to-read (#89),to-read,,,,0,0
54776128,Stay Inspired: Finding Motivation for Your Creative Work,Brandon Stosuy,"Stosuy, Brandon",,"=""1419746529""","=""9781419746529""",0,3.74,Harry N. Abrams,Paperback,144,2021,,,2021/07/25,to-read,to-read (#88),to-read,,,,0,0
51075381,Make Time for Creativity: Finding Space for Your Most Meaningful Work (A Self-Guide),Brandon Stosuy,"Stosuy, Brandon",,"=""1419746537""","=""9781419746536""",0,3.69,Harry N. Abrams,Paperback,144,2020,,,2021/07/25,to-read,to-read (#87),to-read,,,,0,0
45319864,The Twittering Machine,Richard Seymour,"Seymour, Richard",,"=""1999683382""","=""9781999683382""",0,3.97,The Indigo Press,Paperback,250,2019,2019,,2021/07/25,to-read,to-read (#86),to-read,,,,0,0
274392,"Black Skin, White Masks",Frantz Fanon,"Fanon, Frantz",Charles L. Markmann,"=""0802150845""","=""9780802150844""",0,4.26,Grove,Paperback,232,1994,1952,,2021/07/25,to-read,to-read (#85),to-read,,,,0,0
215656,Capturing Sound: How Technology Has Changed Music,Mark Katz,"Katz, Mark",,"=""0520243803""","=""9780520243804""",0,4.10,University of California Press,Paperback,276,2004,2004,,2021/07/25,to-read,to-read (#84),to-read,,,,0,0
13269,The Poetics of Space,Gaston Bachelard,"Bachelard, Gaston","Maria Jolas, John R. Stilgoe","=""0807064734""","=""9780807064733""",0,4.18,Beacon,Paperback,282,1994,1957,,2021/07/25,to-read,to-read (#83),to-read,,,,0,0
